"COUNTRY","Country","VAR","Variable","CUR","Currency","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,31661.062,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,13412.939,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,31159.8,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,29980.7,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,35165.5,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,38710.1,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,38003.7,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,36965,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,38047.9,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,36226,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,39082.3,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,43974.4,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,47259.8,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,47930.9,,
"AUS","Australia","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,26414.1,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,1090.35,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,1105.82,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,1202.82,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,1363.04,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,1253.47,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,1317.91,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,1456.293,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,1402.057,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,1459.719,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,1793.308,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,1976.352,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,2176.266,,
"MAR","Morocco","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,1112.779,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,1.5,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,44.5,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,50.3,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,60.3,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,55.3,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,59.7,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,33.2,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,20,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,22.1,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,32.8,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,36.6,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,34.7,,
"LVA","Latvia","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,6.9,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,0,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,0,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,0,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,0,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,0,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,0,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,0,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,0,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,0,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,0,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,0,,
"BGR","Bulgaria","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,0,,
"RUS","Russia","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,9366.4,,
"RUS","Russia","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,8830.5,,
"RUS","Russia","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,11327.8,,
"RUS","Russia","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,10758.9,,
"RUS","Russia","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,11988.4,,
"RUS","Russia","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,11759.1,,
"RUS","Russia","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,8419.9,,
"RUS","Russia","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,7787.1,,
"RUS","Russia","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,8944.6,,
"RUS","Russia","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,11591.3,,
"RUS","Russia","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,10961,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,3272,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,2993.2,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,3554.2,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,3816.9,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,4235.3,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,4246,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,4205.1,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,4390.9,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,4705.3,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,4929.1,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,5023.6,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,5229.9,,
"NOR","Norway","EXPORT_TOTAL","Total international receipts","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,1373.6,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,6377,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,6003,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,6712.5,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,7147,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,7389,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,6059,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,5897,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,6201,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,6385,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,6720,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,5421,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,5845,,
"FRA","France","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,2443,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,13.183,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,6.946,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,6.6,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,22.3,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,19.3,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,18.6,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,23.9,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,16.6,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,24.4,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,15.8,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,36.6,,
"BEL","Belgium","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,76.1,,
